Date,(USD),(EUR),(GBP),(JPY),(CNY),(INR),(RUB),(CHF),(CAD),(MXN)
2011-03-30,1,0.71,0.624,83.045,6.557,44.752,28.564,0.922,0.97,11.918
2011-03-31,1,0.704,0.622,82.783,6.549,44.587,28.356,0.915,0.97,11.915
2011-04-01,1,0.707,0.623,83.841,6.548,44.537,28.393,0.923,0.968,11.878
2011-04-04,1,0.702,0.619,83.961,6.538,44.588,28.261,0.922,0.963,11.833
2011-04-05,1,0.706,0.616,84.286,6.541,44.418,28.353,0.924,0.965,11.87
2011-04-06,1,0.699,0.614,85.189,6.544,44.17,28.203,0.916,0.959,11.79
2011-04-07,1,0.7,0.613,85.206,6.542,44.205,28.274,0.918,0.959,11.793
2011-04-08,1,0.694,0.612,85.272,6.535,44.075,28.065,0.914,0.954,11.734
2011-04-11,1,0.693,0.612,84.703,6.538,44.389,28.057,0.91,0.957,11.753
2011-04-12,1,0.691,0.614,84.223,6.54,44.389,28.101,0.9,0.958,11.77
2011-04-13,1,0.69,0.614,84.068,6.533,44.505,28.145,0.897,0.962,11.8
2011-04-14,1,0.694,0.613,83.223,6.533,44.645,28.284,0.894,0.966,11.8
2011-04-15,1,0.692,0.612,83.301,6.532,44.333,28.131,0.893,0.964,11.733
2011-04-18,1,0.701,0.615,82.837,6.529,44.45,28.298,0.898,0.965,11.71
2011-04-19,1,0.699,0.614,82.667,6.531,44.485,28.309,0.898,0.957,11.705
2011-04-20,1,0.689,0.611,82.763,6.525,44.33,28.135,0.892,0.951,11.629
2011-04-21,1,0.686,0.604,81.953,6.494,44.368,27.935,0.881,0.948,11.613
2011-04-22,1,0.686,0.604,81.953,6.494,44.368,27.935,0.881,0.948,11.613
2011-04-25,1,0.686,0.604,81.953,6.494,44.368,27.935,0.881,0.948,11.613
2011-04-26,1,0.684,0.607,81.706,6.528,44.52,27.827,0.878,0.953,11.597
2011-04-27,1,0.682,0.604,82.261,6.511,44.44,27.713,0.879,0.952,11.571
2011-04-28,1,0.676,0.601,81.77,6.5,44.43,27.535,0.876,0.951,11.545
2011-04-29,1,0.673,0.6,81.205,6.491,44.215,27.353,0.866,0.949,11.52
2011-05-02,1,0.674,0.599,81.452,6.485,44.34,27.378,0.866,0.95,11.519
2011-05-03,1,0.677,0.607,80.758,6.497,44.518,27.382,0.865,0.954,11.576
2011-05-04,1,0.672,0.605,81.051,6.494,44.47,27.234,0.862,0.952,11.569
2011-05-05,1,0.675,0.607,79.789,6.494,44.76,27.285,0.859,0.966,11.69
2011-05-06,1,0.69,0.61,80.339,6.493,44.795,27.802,0.874,0.964,11.689
2011-05-09,1,0.695,0.611,80.767,6.494,44.72,27.756,0.876,0.964,11.605
2011-05-10,1,0.696,0.611,80.596,6.492,44.755,27.741,0.878,0.96,11.599
2011-05-11,1,0.697,0.607,81.124,6.493,44.695,27.665,0.882,0.954,11.562
2011-05-12,1,0.707,0.615,80.93,6.499,44.998,28.044,0.889,0.966,11.712
2011-05-13,1,0.7,0.615,80.756,6.498,44.868,27.926,0.887,0.963,11.631
2011-05-16,1,0.707,0.617,80.853,6.509,45.16,28.174,0.887,0.974,11.75
2011-05-17,1,0.706,0.616,81.639,6.506,45.127,28.169,0.886,0.975,11.753
2011-05-18,1,0.703,0.619,81.149,6.505,45.055,28.05,0.882,0.974,11.731
2011-05-19,1,0.701,0.618,81.9,6.504,44.98,27.999,0.884,0.968,11.676
2011-05-20,1,0.702,0.616,81.667,6.492,45.012,28.024,0.876,0.969,11.636
2011-05-23,1,0.713,0.62,81.797,6.504,45.238,28.477,0.883,0.979,11.725
2011-05-24,1,0.71,0.62,81.943,6.498,45.205,28.398,0.88,0.978,11.714
2011-05-25,1,0.711,0.616,82.074,6.494,45.33,28.438,0.876,0.979,11.718
2011-05-26,1,0.706,0.613,81.839,6.492,45.305,28.217,0.871,0.978,11.654
2011-05-27,1,0.701,0.608,81.108,6.493,45.165,28.07,0.857,0.976,11.642
2011-05-31,1,0.695,0.606,81.488,6.479,45.057,27.998,0.853,0.972,11.576
2011-06-01,1,0.694,0.609,81.281,6.478,44.845,27.925,0.846,0.968,11.575
2011-06-02,1,0.692,0.611,80.636,6.483,44.829,27.936,0.841,0.978,11.675
2011-06-03,1,0.69,0.613,80.681,6.48,44.822,27.874,0.842,0.979,11.652
2011-06-06,1,0.685,0.61,80.193,6.474,44.76,27.841,0.838,0.981,11.702
2011-06-07,1,0.683,0.609,80.228,6.481,44.68,27.754,0.835,0.976,11.714
2011-06-08,1,0.685,0.611,79.819,6.476,44.702,27.76,0.837,0.981,11.825
2011-06-09,1,0.684,0.609,79.964,6.476,44.735,27.691,0.838,0.978,11.833
2011-06-10,1,0.69,0.613,80.077,6.48,44.715,27.821,0.842,0.972,11.783
2011-06-13,1,0.697,0.613,80.389,6.483,44.865,28.006,0.838,0.978,11.887
2011-06-14,1,0.692,0.61,80.226,6.479,44.738,27.886,0.839,0.974,11.836
2011-06-15,1,0.7,0.616,80.842,6.482,44.76,27.951,0.851,0.97,11.842
2011-06-16,1,0.71,0.621,80.657,6.474,44.905,28.248,0.849,0.989,11.997
2011-06-17,1,0.701,0.619,80.385,6.473,44.868,28.073,0.848,0.979,11.9
2011-06-20,1,0.702,0.618,80.253,6.478,45.007,28.171,0.846,0.984,11.936
2011-06-21,1,0.696,0.617,80.15,6.465,44.847,27.966,0.844,0.976,11.835
2011-06-22,1,0.695,0.62,80.128,6.463,44.895,27.961,0.841,0.973,11.785
2011-06-23,1,0.704,0.626,80.622,6.468,44.954,28.138,0.842,0.974,11.848
2011-06-24,1,0.703,0.625,80.211,6.474,44.995,28.221,0.837,0.982,11.876
2011-06-27,1,0.704,0.626,80.774,6.479,45.038,28.331,0.834,0.99,11.915
2011-06-28,1,0.701,0.627,80.857,6.47,45.04,28.222,0.833,0.987,11.896
2011-06-29,1,0.693,0.624,81.061,6.463,44.867,27.992,0.834,0.973,11.782
2011-06-30,1,0.692,0.624,80.433,6.463,44.67,27.953,0.835,0.965,11.746
2011-07-01,1,0.69,0.625,80.701,6.465,44.585,27.879,0.847,0.964,11.683
2011-07-05,1,0.692,0.621,81.066,6.468,44.395,27.878,0.845,0.963,11.617
2011-07-06,1,0.698,0.625,81.038,6.467,44.405,27.979,0.842,0.966,11.673
2011-07-07,1,0.702,0.626,81.168,6.466,44.435,28.055,0.846,0.964,11.614
2011-07-08,1,0.702,0.627,81.435,6.465,44.395,27.962,0.85,0.958,11.55
2011-07-11,1,0.711,0.627,80.507,6.467,44.466,28.212,0.833,0.969,11.724
2011-07-12,1,0.716,0.632,79.678,6.462,44.715,28.328,0.834,0.972,11.821
2011-07-13,1,0.711,0.627,79.336,6.468,44.518,28.23,0.831,0.961,11.75
2011-07-14,1,0.704,0.62,79.031,6.463,44.51,28.066,0.815,0.958,11.676
2011-07-15,1,0.707,0.62,79.153,6.463,44.515,28.103,0.818,0.958,11.7
2011-07-18,1,0.712,0.622,79.103,6.469,44.575,28.204,0.818,0.959,11.781
2011-07-19,1,0.706,0.621,78.934,6.465,44.5,28.069,0.82,0.956,11.706
2011-07-20,1,0.704,0.62,78.87,6.459,44.455,27.963,0.82,0.947,11.645
2011-07-21,1,0.703,0.618,78.815,6.456,44.505,27.914,0.822,0.946,11.645
2011-07-22,1,0.695,0.613,78.403,6.447,44.35,27.724,0.819,0.949,11.609
2011-07-25,1,0.695,0.614,78.206,6.445,44.405,27.702,0.804,0.946,11.666
2011-07-26,1,0.691,0.61,78.101,6.443,44.185,27.571,0.804,0.941,11.614
2011-07-27,1,0.692,0.611,77.849,6.443,44.085,27.464,0.802,0.943,11.639
2011-07-28,1,0.701,0.613,77.742,6.443,44.098,27.633,0.802,0.948,11.654
2011-07-29,1,0.701,0.614,77.553,6.437,44.195,27.714,0.801,0.951,11.748
2011-08-01,1,0.694,0.61,76.892,6.434,44.075,27.568,0.782,0.951,11.65
2011-08-02,1,0.706,0.615,77.354,6.438,44.277,27.858,0.78,0.961,11.801
2011-08-03,1,0.699,0.61,77.049,6.434,44.32,27.829,0.771,0.96,11.82
2011-08-04,1,0.703,0.612,79.584,6.439,44.548,27.977,0.774,0.972,11.935
2011-08-05,1,0.706,0.614,78.594,6.44,44.745,28.304,0.766,0.982,12.033
2011-08-08,1,0.703,0.611,77.884,6.436,44.97,28.661,0.763,0.986,12.142
2011-08-09,1,0.701,0.612,77.269,6.431,45.21,29.704,0.743,0.991,12.433
2011-08-10,1,0.696,0.616,76.453,6.414,45.26,29.307,0.727,0.984,12.117
2011-08-11,1,0.707,0.619,76.568,6.395,45.365,29.714,0.742,0.996,12.488
2011-08-12,1,0.702,0.615,76.54,6.395,45.345,29.159,0.771,0.987,12.291
2011-08-15,1,0.699,0.613,76.784,6.39,45.345,28.891,0.792,0.986,12.256
2011-08-16,1,0.696,0.612,76.685,6.383,45.39,28.809,0.78,0.986,12.3
2011-08-17,1,0.691,0.606,76.514,6.387,45.369,28.648,0.788,0.979,12.15
2011-08-18,1,0.696,0.606,76.609,6.388,45.75,29.141,0.794,0.987,12.335
2011-08-19,1,0.695,0.605,76.469,6.396,45.75,29.136,0.788,0.986,12.247
2011-08-22,1,0.694,0.606,76.771,6.399,45.665,29.086,0.787,0.985,12.24
2011-08-23,1,0.691,0.606,76.559,6.397,45.625,28.921,0.789,0.986,12.292
2011-08-24,1,0.693,0.608,76.568,6.389,46.005,28.928,0.79,0.988,12.431
2011-08-25,1,0.693,0.611,77.17,6.39,46.045,28.838,0.795,0.986,12.438
2011-08-26,1,0.694,0.615,76.663,6.387,46.155,28.92,0.796,0.989,12.536
2011-08-29,1,0.69,0.611,76.655,6.381,46.055,28.84,0.816,0.977,12.42
2011-08-30,1,0.694,0.614,76.76,6.381,46.056,29.024,0.822,0.979,12.515
2011-08-31,1,0.692,0.613,76.505,6.376,46.069,28.918,0.808,0.979,12.47
2011-09-01,1,0.7,0.617,77.06,6.38,46.088,28.991,0.799,0.977,12.345
2011-09-02,1,0.702,0.617,76.857,6.382,45.787,29.078,0.781,0.978,12.338
2011-09-06,1,0.709,0.622,77.374,6.391,45.985,29.581,0.854,0.992,12.537
2011-09-07,1,0.712,0.626,77.216,6.395,46.165,29.545,0.859,0.989,12.451
2011-09-08,1,0.712,0.624,77.193,6.382,46.195,29.561,0.864,0.984,12.483
2011-09-09,1,0.724,0.627,77.788,6.388,46.562,29.817,0.88,0.993,12.601
2011-09-12,1,0.732,0.63,77.124,6.403,47.23,30.28,0.883,1.001,12.753
2011-09-13,1,0.733,0.633,76.959,6.399,47.595,30.228,0.882,0.993,12.838
2011-09-14,1,0.728,0.633,76.83,6.397,47.65,30.315,0.876,0.989,12.868
2011-09-15,1,0.725,0.633,76.6,6.389,47.555,30.486,0.874,0.988,12.872
2011-09-16,1,0.727,0.634,76.744,6.383,47.255,30.606,0.876,0.986,12.993
2011-09-19,1,0.733,0.636,76.695,6.387,47.812,30.971,0.884,0.984,13.178
2011-09-20,1,0.729,0.636,76.528,6.384,48.055,31.463,0.88,0.991,13.072
2011-09-21,1,0.733,0.64,76.32,6.38,48.33,31.56,0.895,0.997,13.435
2011-09-22,1,0.744,0.649,76.286,6.398,49.578,32.128,0.913,1.033,13.886
2011-09-23,1,0.745,0.65,76.188,6.389,49.433,32.301,0.908,1.032,14.065
2011-09-26,1,0.741,0.644,76.333,6.401,49.447,32.386,0.904,1.029,13.49
2011-09-27,1,0.736,0.641,76.464,6.398,49.075,31.91,0.901,1.019,13.349
2011-09-28,1,0.734,0.64,76.458,6.394,48.76,31.876,0.895,1.025,13.397
2011-09-29,1,0.734,0.639,76.724,6.398,48.967,31.982,0.897,1.032,13.489
2011-09-30,1,0.741,0.642,76.864,6.384,48.966,32.104,0.901,1.045,13.77
2011-10-03,1,0.75,0.645,76.829,6.376,49.16,32.451,0.911,1.048,13.895
2011-10-04,1,0.759,0.65,76.686,6.362,49.407,32.877,0.923,1.056,14.024
2011-10-05,1,0.75,0.647,76.666,6.376,49.35,32.618,0.92,1.052,13.734
2011-10-06,1,0.754,0.653,76.773,6.38,49.35,32.501,0.928,1.047,13.611
2011-10-07,1,0.744,0.644,76.686,6.358,49.16,32.247,0.92,1.036,13.439
2011-10-11,1,0.735,0.64,76.622,6.376,49.325,31.548,0.91,1.028,13.337
2011-10-12,1,0.726,0.636,76.834,6.359,48.96,31.131,0.898,1.017,13.254
2011-10-13,1,0.728,0.638,76.841,6.38,49.13,31.273,0.899,1.022,13.34
2011-10-14,1,0.724,0.634,77.077,6.387,49.02,30.964,0.897,1.015,13.335
2011-10-17,1,0.726,0.634,77.258,6.37,48.955,30.795,0.898,1.013,13.274
2011-10-18,1,0.731,0.636,76.755,6.381,49.393,31.353,0.903,1.025,13.541
2011-10-19,1,0.723,0.633,76.793,6.379,49.165,31.002,0.899,1.011,13.37
2011-10-20,1,0.724,0.634,76.823,6.384,49.807,31.269,0.895,1.015,13.412
2011-10-21,1,0.725,0.629,76.692,6.386,50.025,31.182,0.892,1.012,13.71
2011-10-24,1,0.722,0.627,76.104,6.376,49.825,30.831,0.886,1.006,13.629
2011-10-25,1,0.718,0.625,76.146,6.361,49.51,30.48,0.88,1.001,13.34
2011-10-26,1,0.718,0.626,75.874,6.354,49.507,30.57,0.875,1.013,13.465
2011-10-27,1,0.712,0.624,75.787,6.36,49.51,30.142,0.87,0.995,13.208
2011-10-28,1,0.706,0.621,75.77,6.36,48.766,29.862,0.862,0.994,13.125
2011-10-31,1,0.714,0.624,78.009,6.357,48.695,30.136,0.871,0.995,13.13
2011-11-01,1,0.734,0.628,78.212,6.356,49.28,30.924,0.893,1.017,13.713
2011-11-02,1,0.724,0.624,78.051,6.357,49.185,30.513,0.881,1.012,13.506
2011-11-03,1,0.726,0.624,77.928,6.356,49.145,30.605,0.883,1.007,13.328
2011-11-04,1,0.726,0.625,78.088,6.34,49.105,30.576,0.887,1.019,13.383
2011-11-07,1,0.728,0.623,78.082,6.351,49.111,30.621,0.898,1.017,13.5
2011-11-08,1,0.725,0.622,77.974,6.347,49.48,30.205,0.898,1.014,13.38
2011-11-09,1,0.734,0.626,77.723,6.332,50.165,30.486,0.904,1.02,13.535
2011-11-10,1,0.734,0.627,77.6,6.348,50.025,30.479,0.904,1.02,13.553
2011-11-14,1,0.732,0.627,77.004,6.356,50.375,30.494,0.905,1.017,13.524
2011-11-15,1,0.739,0.631,76.973,6.344,50.68,30.709,0.917,1.025,13.58
2011-11-16,1,0.742,0.634,76.958,6.351,50.755,30.774,0.918,1.026,13.594
2011-11-17,1,0.742,0.634,76.973,6.355,50.945,30.86,0.919,1.025,13.695
2011-11-18,1,0.737,0.632,76.65,6.355,51.255,30.812,0.912,1.022,13.66
2011-11-21,1,0.743,0.639,76.861,6.362,52.305,31.104,0.92,1.036,13.915
2011-11-22,1,0.739,0.64,76.949,6.356,52.375,30.992,0.912,1.039,14
2011-11-23,1,0.747,0.643,77.217,6.359,52.475,31.333,0.919,1.043,14.07
2011-11-25,1,0.756,0.647,77.549,6.373,52.24,31.67,0.926,1.052,14.275
2011-11-28,1,0.749,0.643,77.779,6.384,52.035,31.278,0.922,1.034,14.04
2011-11-29,1,0.75,0.64,77.849,6.357,52.055,31.351,0.921,1.029,13.958
2011-11-30,1,0.745,0.638,77.508,6.377,52.255,30.964,0.914,1.019,13.572
2011-12-01,1,0.741,0.637,77.705,6.366,51.37,30.733,0.909,1.018,13.564
2011-12-02,1,0.74,0.637,77.899,6.343,51.105,30.713,0.914,1.014,13.501
2011-12-05,1,0.744,0.639,77.972,6.347,51.375,30.903,0.921,1.015,13.481
2011-12-06,1,0.747,0.64,77.759,6.335,51.315,31.266,0.925,1.018,13.516
2011-12-07,1,0.748,0.641,77.738,6.347,51.717,31.259,0.928,1.011,13.515
2011-12-08,1,0.746,0.636,77.345,6.362,51.725,31.35,0.923,1.008,13.51
2011-12-09,1,0.747,0.637,77.667,6.337,52.075,31.532,0.921,1.022,13.687
2011-12-12,1,0.755,0.64,77.821,6.361,52.862,31.567,0.932,1.025,13.785
2011-12-13,1,0.759,0.642,77.839,6.364,53.19,31.646,0.937,1.026,13.781
2011-12-14,1,0.77,0.646,78.073,6.362,53.935,31.794,0.948,1.037,13.891
2011-12-15,1,0.768,0.645,77.809,6.344,53.537,31.85,0.942,1.035,13.8
2011-12-16,1,0.765,0.643,77.848,6.33,52.7,31.829,0.938,1.033,13.815
2011-12-19,1,0.767,0.644,77.859,6.332,52.935,32.029,0.935,1.036,13.864
2011-12-20,1,0.765,0.64,77.926,6.342,52.975,32.094,0.933,1.033,13.82
2011-12-21,1,0.766,0.638,77.877,6.338,52.685,31.754,0.934,1.028,13.84
2011-12-22,1,0.766,0.638,78.125,6.339,52.63,31.5,0.938,1.025,13.79
2011-12-23,1,0.766,0.638,78.065,6.337,52.855,31.225,0.936,1.019,13.816
2011-12-27,1,0.765,0.638,77.856,6.323,52.937,31.278,0.934,1.019,13.853
2011-12-28,1,0.765,0.638,77.643,6.318,52.897,31.655,0.933,1.015,13.986
2011-12-29,1,0.776,0.649,77.772,6.32,53.052,32.226,0.945,1.023,13.97
2011-12-30,1,0.773,0.646,77.44,6.306,53.105,32.278,0.939,1.021,13.951
2012-01-03,1,0.768,0.642,76.733,6.296,53.12,31.75,0.936,1.012,13.801
2012-01-04,1,0.772,0.642,76.792,6.297,52.929,31.832,0.942,1.016,13.741
2012-01-05,1,0.779,0.644,76.894,6.311,52.925,32.016,0.95,1.016,13.719
2012-01-06,1,0.783,0.647,77.145,6.316,52.725,31.974,0.953,1.022,13.734
2012-01-09,1,0.786,0.647,76.893,6.315,52.502,31.926,0.954,1.028,13.743
2012-01-10,1,0.781,0.647,76.819,6.313,51.795,31.535,0.948,1.017,13.57
2012-01-11,1,0.786,0.649,76.954,6.314,51.865,31.717,0.953,1.017,13.66
2012-01-12,1,0.785,0.652,76.884,6.318,51.52,31.637,0.951,1.017,13.582
2012-01-13,1,0.783,0.652,76.783,6.315,51.448,31.716,0.947,1.019,13.545
2012-01-17,1,0.782,0.649,76.779,6.319,50.647,31.507,0.945,1.012,13.47
2012-01-18,1,0.779,0.65,76.791,6.312,50.399,31.492,0.942,1.013,13.368
2012-01-19,1,0.775,0.647,76.826,6.316,50.28,31.415,0.935,1.008,13.269
2012-01-20,1,0.775,0.646,77.143,6.335,50.281,31.356,0.936,1.014,13.273
2012-01-23,1,0.768,0.642,76.899,6.313,49.995,30.986,0.927,1.009,13.108
2012-01-24,1,0.769,0.642,77.59,6.311,50.105,30.909,0.928,1.012,13.225
2012-01-25,1,0.773,0.643,78.056,6.314,50.245,30.744,0.933,1.013,13.159
2012-01-26,1,0.761,0.638,77.581,6.307,50.245,30.292,0.918,1.002,12.924
2012-01-27,1,0.761,0.637,76.972,6.314,49.395,30.232,0.919,0.999,12.933
2012-01-30,1,0.763,0.638,76.682,6.319,49.76,30.431,0.919,1.006,12.999
2012-01-31,1,0.759,0.634,76.374,6.309,49.435,30.123,0.914,0.997,12.92
2012-02-01,1,0.759,0.631,76.121,6.307,49.165,30.203,0.914,0.999,12.954
2012-02-02,1,0.764,0.632,76.111,6.306,49.145,30.293,0.92,1,12.912
2012-02-03,1,0.76,0.632,76.216,6.31,48.805,30.25,0.916,1.002,12.835
2012-02-06,1,0.767,0.635,76.652,6.313,49.055,30.229,0.925,0.998,12.721
2012-02-07,1,0.763,0.633,76.771,6.312,49.345,29.96,0.922,0.998,12.705
2012-02-08,1,0.753,0.629,76.925,6.299,49.145,29.802,0.913,0.994,12.674
2012-02-09,1,0.753,0.63,77.235,6.3,49.355,29.767,0.911,0.995,12.7
2012-02-10,1,0.758,0.634,77.663,6.294,49.49,30.082,0.917,1.003,12.809
2012-02-13,1,0.754,0.633,77.607,6.291,49.15,29.86,0.912,0.998,12.706
2012-02-14,1,0.759,0.636,78.1,6.295,49.405,30.054,0.917,0.999,12.74
2012-02-15,1,0.764,0.638,78.468,6.295,49.375,30.032,0.922,0.997,12.748
2012-02-16,1,0.77,0.638,78.809,6.302,49.395,30.327,0.93,1.003,12.953
2012-02-17,1,0.76,0.632,79.33,6.297,49.24,29.922,0.918,0.995,12.791
2012-02-21,1,0.756,0.633,79.7,6.297,49.33,29.837,0.913,0.996,12.728
2012-02-22,1,0.756,0.638,80.287,6.298,49.139,29.757,0.912,0.998,12.819
2012-02-23,1,0.752,0.636,80.241,6.3,49.15,29.594,0.906,0.997,12.772
2012-02-24,1,0.746,0.632,80.517,6.298,49.005,29.216,0.898,0.999,12.819
2012-02-27,1,0.747,0.631,80.527,6.302,49.285,29.042,0.9,1.003,12.929
2012-02-28,1,0.743,0.63,80.563,6.3,49.085,29.023,0.896,0.996,12.835
2012-02-29,1,0.744,0.628,80.28,6.294,48.955,29.112,0.896,0.988,12.791
2012-03-01,1,0.751,0.627,81.092,6.3,49.275,29.322,0.905,0.986,12.818
2012-03-02,1,0.757,0.63,81.516,6.298,49.46,29.302,0.913,0.987,12.762
2012-03-05,1,0.756,0.631,81.346,6.308,49.795,29.283,0.912,0.993,12.793
2012-03-06,1,0.76,0.633,81.092,6.312,50.385,29.55,0.917,0.999,12.908
2012-03-07,1,0.762,0.636,80.755,6.315,50.405,29.748,0.919,1.002,12.981
2012-03-08,1,0.755,0.633,81.695,6.318,50.405,29.705,0.91,0.995,12.801
2012-03-09,1,0.758,0.634,81.821,6.31,49.795,29.36,0.914,0.992,12.695
2012-03-12,1,0.762,0.64,82.163,6.328,49.985,29.61,0.919,0.993,12.69
2012-03-13,1,0.766,0.64,82.737,6.331,49.975,29.644,0.924,0.992,12.68
2012-03-14,1,0.766,0.637,83.571,6.333,50.025,29.47,0.927,0.99,12.598
2012-03-15,1,0.766,0.638,83.342,6.332,50.375,29.419,0.926,0.993,12.672
2012-03-16,1,0.762,0.632,83.722,6.323,50.135,29.337,0.92,0.99,12.633
2012-03-19,1,0.76,0.63,83.445,6.319,50.215,29.244,0.918,0.991,12.686
2012-03-20,1,0.758,0.631,83.71,6.319,50.458,29.279,0.914,0.992,12.705
2012-03-21,1,0.756,0.631,84.015,6.318,50.675,29.244,0.912,0.99,12.661
2012-03-22,1,0.759,0.633,83.087,6.307,51.225,29.436,0.916,0.999,12.808
2012-03-23,1,0.755,0.632,82.389,6.302,51.275,29.387,0.91,1.002,12.852
2012-03-26,1,0.753,0.629,82.721,6.305,51.205,29,0.908,0.996,12.695
2012-03-27,1,0.75,0.627,82.93,6.298,50.775,28.999,0.904,0.993,12.659
2012-03-28,1,0.75,0.629,83.032,6.296,50.78,29.19,0.904,0.996,12.726
2012-03-29,1,0.753,0.63,82.286,6.303,51.32,29.355,0.908,1,12.807
2012-03-30,1,0.749,0.624,82.031,6.296,50.945,29.421,0.902,0.997,12.745
2012-04-02,1,0.751,0.624,82.551,6.295,50.876,29.447,0.904,0.999,12.782
2012-04-03,1,0.751,0.625,82.088,6.292,50.705,29.308,0.904,0.992,12.737
2012-04-04,1,0.761,0.63,82.347,6.298,51.09,29.394,0.916,0.995,12.839
2012-04-05,1,0.765,0.631,81.925,6.305,51.175,29.584,0.92,0.998,12.874
2012-04-06,1,0.765,0.631,81.925,6.305,51.175,29.584,0.92,0.998,12.874
2012-04-09,1,0.765,0.631,81.925,6.305,51.175,29.584,0.92,0.998,12.874
2012-04-10,1,0.763,0.631,81.196,6.311,51.475,29.661,0.917,0.998,13.015
2012-04-11,1,0.762,0.629,80.862,6.301,51.475,29.686,0.915,1.003,13.141
2012-04-12,1,0.76,0.627,81.001,6.307,51.589,29.487,0.914,0.998,13.086
2012-04-13,1,0.761,0.627,80.993,6.303,51.303,29.515,0.914,0.994,13.075
2012-04-16,1,0.768,0.632,80.759,6.315,51.658,29.694,0.923,1,13.239
2012-04-17,1,0.762,0.627,80.688,6.302,51.477,29.588,0.915,0.996,13.157
2012-04-18,1,0.764,0.626,81.448,6.299,51.805,29.536,0.919,0.99,13.119
2012-04-19,1,0.764,0.624,81.706,6.304,52.145,29.541,0.919,0.991,13.201
2012-04-20,1,0.758,0.621,81.724,6.303,52.1,29.45,0.911,0.991,13.15
2012-04-23,1,0.762,0.622,81.113,6.305,52.575,29.538,0.915,0.997,13.186
2012-04-24,1,0.76,0.62,81.202,6.305,52.675,29.371,0.913,0.989,13.134
2012-04-25,1,0.757,0.62,81.289,6.305,52.545,29.342,0.91,0.986,13.135
2012-04-26,1,0.757,0.618,80.938,6.286,52.555,29.317,0.909,0.981,13.155
2012-04-27,1,0.756,0.616,80.694,6.289,52.51,29.386,0.908,0.982,13.15
2012-04-30,1,0.757,0.615,80.104,6.279,52.705,29.398,0.909,0.983,12.983
2012-05-01,1,0.757,0.615,80.104,6.279,52.705,29.398,0.909,0.983,12.983
2012-05-02,1,0.762,0.618,80.2,6.275,52.855,29.472,0.915,0.988,12.935
2012-05-03,1,0.762,0.618,80.386,6.285,53.425,29.553,0.915,0.984,12.96
2012-05-04,1,0.762,0.618,80.27,6.306,53.475,29.603,0.915,0.989,12.996
2012-05-07,1,0.767,0.619,79.943,6.291,52.91,30.064,0.922,0.996,13.185
2012-05-08,1,0.768,0.619,79.854,6.293,53.119,30.028,0.922,0.996,13.196
2012-05-09,1,0.772,0.622,79.529,6.311,53.875,30.347,0.927,1.004,13.512
2012-05-10,1,0.772,0.619,79.708,6.314,53.338,30.119,0.927,0.999,13.425
2012-05-11,1,0.773,0.621,79.944,6.31,53.635,30.14,0.928,1.004,13.521
2012-05-14,1,0.777,0.622,79.795,6.322,53.965,30.354,0.934,1.004,13.65
2012-05-15,1,0.779,0.623,79.927,6.319,53.765,30.402,0.935,1.001,13.676
2012-05-16,1,0.785,0.627,80.491,6.322,54.495,30.897,0.943,1.007,13.805
2012-05-17,1,0.789,0.631,80.248,6.325,54.485,31.206,0.947,1.014,13.824
2012-05-18,1,0.786,0.632,79.357,6.325,54.467,31.183,0.944,1.017,13.748
2012-05-21,1,0.784,0.633,79.263,6.322,54.98,31.267,0.942,1.023,13.796
2012-05-22,1,0.783,0.633,79.879,6.316,55.345,31.109,0.941,1.016,13.68
2012-05-23,1,0.79,0.635,79.461,6.33,56.005,31.517,0.949,1.022,13.971
2012-05-24,1,0.796,0.638,79.438,6.335,55.62,31.67,0.956,1.026,13.97
2012-05-25,1,0.797,0.638,79.547,6.334,55.409,31.923,0.958,1.027,14.001
2012-05-29,1,0.799,0.638,79.566,6.332,55.675,32.194,0.959,1.025,13.93
2012-05-30,1,0.804,0.641,79.096,6.345,56.233,32.614,0.966,1.028,13.979
2012-05-31,1,0.806,0.645,78.739,6.369,56.11,33.297,0.968,1.029,14.163
2012-06-01,1,0.812,0.653,78.112,6.37,55.607,33.887,0.975,1.038,14.455
2012-06-04,1,0.804,0.65,78.122,6.364,55.665,33.617,0.966,1.039,14.233
2012-06-05,1,0.805,0.652,78.244,6.368,55.645,33.197,0.966,1.04,14.221
2012-06-06,1,0.801,0.646,79.151,6.364,55.365,32.559,0.962,1.034,14.185
2012-06-07,1,0.794,0.642,79.46,6.364,54.945,32.268,0.954,1.024,13.937
2012-06-08,1,0.802,0.648,79.323,6.375,55.465,32.729,0.963,1.034,14.132
2012-06-11,1,0.797,0.644,79.401,6.346,55.745,32.62,0.957,1.025,13.93
2012-06-12,1,0.801,0.643,79.571,6.372,55.805,32.885,0.962,1.029,14.066
2012-06-13,1,0.798,0.643,79.623,6.351,55.6,32.635,0.958,1.026,13.97
2012-06-14,1,0.797,0.645,79.285,6.327,55.815,32.672,0.957,1.027,14.045
2012-06-15,1,0.794,0.645,78.787,6.372,55.413,32.5,0.953,1.024,13.92
2012-06-18,1,0.793,0.639,79.054,6.359,55.995,32.359,0.952,1.026,13.921
2012-06-19,1,0.792,0.638,78.905,6.356,55.953,32.576,0.952,1.021,13.746
2012-06-20,1,0.787,0.634,78.904,6.361,56.155,32.546,0.945,1.017,13.69
